./corpus-26000/11493.jpg,1
./corpus-26000/16122.jpg,1
./corpus-26000/13611.jpg,1
./corpus-26000/12411.jpg,1
./corpus-26000/9747.jpg,1
./corpus-26000/1513.jpg,1
./corpus-26000/1685.jpg,1
./corpus-26000/16939.jpg,1
./corpus-26000/24054.jpg,1
./corpus-26000/20332.jpg,1
./corpus-26000/13653.jpg,1
./corpus-26000/25508.jpg,1
./corpus-26000/8996.jpg,1
./corpus-26000/12534.jpg,1
./corpus-26000/16413.jpg,1
./corpus-26000/2593.jpg,1
./corpus-26000/12628.jpg,1
./corpus-26000/23322.jpg,1
./corpus-26000/22026.jpg,1
./corpus-26000/15624.jpg,1
./corpus-26000/10618.jpg,1
./corpus-26000/11563.jpg,1
./corpus-26000/25871.jpg,1
./corpus-26000/18178.jpg,1
./corpus-26000/0864.jpg,1
./corpus-26000/2914.jpg,1
./corpus-26000/23414.jpg,1
./corpus-26000/19871.jpg,1
./corpus-26000/21544.jpg,1
./corpus-26000/11246.jpg,1
./corpus-26000/14897.jpg,1
./corpus-26000/4325.jpg,1
./corpus-26000/9265.jpg,1
./corpus-26000/17030.jpg,1
./corpus-26000/9487.jpg,1
./corpus-26000/13265.jpg,1
./corpus-26000/7929.jpg,1
./corpus-26000/10851.jpg,1
./corpus-26000/11214.jpg,1
./corpus-26000/14205.jpg,1
./corpus-26000/13017.jpg,1
./corpus-26000/4605.jpg,1
./corpus-26000/11343.jpg,1
./corpus-26000/14934.jpg,1
./corpus-26000/20092.jpg,1
./corpus-26000/12480.jpg,1
./corpus-26000/11086.jpg,1
./corpus-26000/13815.jpg,1
./corpus-26000/24591.jpg,1
./corpus-26000/1647.jpg,1
./corpus-26000/14629.jpg,1
./corpus-26000/25149.jpg,1
./corpus-26000/15315.jpg,1
./corpus-26000/17126.jpg,1
./corpus-26000/0493.jpg,1
./corpus-26000/2192.jpg,1
./corpus-26000/2511.jpg,1
./corpus-26000/10520.jpg,1
./corpus-26000/12363.jpg,1
./corpus-26000/0417.jpg,1
./corpus-26000/13401.jpg,1
./corpus-26000/20152.jpg,1
./corpus-26000/18417.jpg,1
./corpus-26000/16339.jpg,1
./corpus-26000/17512.jpg,1
./corpus-26000/6131.jpg,1
./corpus-26000/13701.jpg,1
./corpus-26000/12678.jpg,1
./corpus-26000/0752.jpg,1
./corpus-26000/23875.jpg,1
./corpus-26000/17285.jpg,1
./corpus-26000/19618.jpg,1
./corpus-26000/19067.jpg,1
./corpus-26000/15193.jpg,1
./corpus-26000/11359.jpg,1
./corpus-26000/22062.jpg,1
./corpus-26000/21758.jpg,1
./corpus-26000/15131.jpg,1
./corpus-26000/3111.jpg,1
./corpus-26000/15912.jpg,1
./corpus-26000/17730.jpg,1
./corpus-26000/4357.jpg,1
./corpus-26000/17552.jpg,1
./corpus-26000/22886.jpg,1
./corpus-26000/16774.jpg,1
./corpus-26000/22353.jpg,1
./corpus-26000/11765.jpg,1
./corpus-26000/21577.jpg,1
./corpus-26000/3190.jpg,1
./corpus-26000/3539.jpg,1
./corpus-26000/2440.jpg,1
./corpus-26000/13171.jpg,1
./corpus-26000/9155.jpg,1
./corpus-26000/9398.jpg,1
./corpus-26000/21165.jpg,1
./corpus-26000/16184.jpg,1
./corpus-26000/0208.jpg,1
./corpus-26000/15479.jpg,1
./corpus-26000/21187.jpg,1
./corpus-26000/14164.jpg,1
./corpus-26000/13380.jpg,1
./corpus-26000/19543.jpg,1
./corpus-26000/22629.jpg,1
./corpus-26000/17403.jpg,1
./corpus-26000/14959.jpg,1
./corpus-26000/0560.jpg,1
./corpus-26000/9243.jpg,1
./corpus-26000/0228.jpg,1
./corpus-26000/15960.jpg,1
./corpus-26000/1575.jpg,1
./corpus-26000/18529.jpg,1
./corpus-26000/2856.jpg,1
./corpus-26000/14611.jpg,1
./corpus-26000/19908.jpg,1
./corpus-26000/15871.jpg,1
./corpus-26000/16457.jpg,1
./corpus-26000/16822.jpg,1
./corpus-26000/16955.jpg,1
./corpus-26000/25823.jpg,1
./corpus-26000/19338.jpg,1
./corpus-26000/17850.jpg,1
./corpus-26000/12399.jpg,1
./corpus-26000/9704.jpg,1
./corpus-26000/11372.jpg,1
./corpus-26000/17244.jpg,1
./corpus-26000/19726.jpg,1
./corpus-26000/22283.jpg,1
./corpus-26000/7682.jpg,1
./corpus-26000/5717.jpg,1
./corpus-26000/10966.jpg,1
./corpus-26000/21350.jpg,1
./corpus-26000/10412.jpg,1
./corpus-26000/23143.jpg,1
./corpus-26000/12825.jpg,1
./corpus-26000/2774.jpg,1
./corpus-26000/14530.jpg,1
./corpus-26000/11193.jpg,1
./corpus-26000/9607.jpg,1
./corpus-26000/0584.jpg,1
./corpus-26000/10557.jpg,1
./corpus-26000/25604.jpg,1
./corpus-26000/10910.jpg,1
./corpus-26000/22113.jpg,1
./corpus-26000/0163.jpg,1
./corpus-26000/15558.jpg,1
./corpus-26000/12299.jpg,1
./corpus-26000/6666.jpg,1
./corpus-26000/11745.jpg,1
./corpus-26000/11952.jpg,1
./corpus-26000/15598.jpg,1
./corpus-26000/22779.jpg,1
./corpus-26000/10749.jpg,1
./corpus-26000/17321.jpg,1
./corpus-26000/13740.jpg,1
./corpus-26000/12277.jpg,1
./corpus-26000/9542.jpg,1
./corpus-26000/2801.jpg,1
./corpus-26000/21712.jpg,1
./corpus-26000/3382.jpg,1
./corpus-26000/7641.jpg,1
./corpus-26000/4071.jpg,1
./corpus-26000/24271.jpg,1
./corpus-26000/0366.jpg,1
./corpus-26000/22465.jpg,1
./corpus-26000/1379.jpg,1
./corpus-26000/22045.jpg,1
./corpus-26000/13029.jpg,1
./corpus-26000/6166.jpg,1
./corpus-26000/12757.jpg,1
./corpus-26000/22828.jpg,1
./corpus-26000/9623.jpg,1
./corpus-26000/21834.jpg,1
./corpus-26000/12086.jpg,1
./corpus-26000/16073.jpg,1
./corpus-26000/14248.jpg,1
./corpus-26000/5476.jpg,1
./corpus-26000/20019.jpg,1
./corpus-26000/1757.jpg,1
./corpus-26000/5441.jpg,1
./corpus-26000/0721.jpg,1
./corpus-26000/3321.jpg,1
./corpus-26000/23771.jpg,1
./corpus-26000/23480.jpg,1
./corpus-26000/20490.jpg,1
./corpus-26000/5891.jpg,1
./corpus-26000/17672.jpg,1
./corpus-26000/13474.jpg,1
./corpus-26000/9182.jpg,1
./corpus-26000/16514.jpg,1
./corpus-26000/11631.jpg,1
./corpus-26000/21064.jpg,1
./corpus-26000/19769.jpg,1
./corpus-26000/15647.jpg,1
./corpus-26000/9349.jpg,1
./corpus-26000/20879.jpg,1
./corpus-26000/22168.jpg,1
./corpus-26000/13308.jpg,1
./corpus-26000/16641.jpg,1
./corpus-26000/20719.jpg,1
./corpus-26000/19408.jpg,1
./corpus-26000/22061.jpg,1
./corpus-26000/5288.jpg,1
./corpus-26000/11760.jpg,1
./corpus-26000/11177.jpg,1
./corpus-26000/10003.jpg,1
./corpus-26000/16905.jpg,1
./corpus-26000/14980.jpg,1
./corpus-26000/17065.jpg,1
./corpus-26000/2124.jpg,1
./corpus-26000/1904.jpg,1
./corpus-26000/10722.jpg,1
./corpus-26000/15680.jpg,1
./corpus-26000/2822.jpg,1
./corpus-26000/12170.jpg,1
./corpus-26000/18472.jpg,1
./corpus-26000/10797.jpg,1
./corpus-26000/0032.jpg,1
./corpus-26000/0807.jpg,1
./corpus-26000/11025.jpg,1
./corpus-26000/10629.jpg,1
./corpus-26000/16228.jpg,1
./corpus-26000/9677.jpg,1
./corpus-26000/1661.jpg,1
./corpus-26000/11993.jpg,1
./corpus-26000/13509.jpg,1
./corpus-26000/13227.jpg,1
./corpus-26000/11585.jpg,1
./corpus-26000/26039.jpg,1
./corpus-26000/19932.jpg,1
./corpus-26000/23917.jpg,1
./corpus-26000/1952.jpg,1
./corpus-26000/23973.jpg,1
./corpus-26000/2362.jpg,1
./corpus-26000/12989.jpg,1
./corpus-26000/23080.jpg,1
./corpus-26000/11808.jpg,1
./corpus-26000/5621.jpg,1
./corpus-26000/12390.jpg,1
./corpus-26000/24741.jpg,1
./corpus-26000/2021.jpg,1
./corpus-26000/20293.jpg,1
./corpus-26000/0794.jpg,1
./corpus-26000/14384.jpg,1
./corpus-26000/12583.jpg,1
./corpus-26000/10817.jpg,1
./corpus-26000/22514.jpg,1
./corpus-26000/2501.jpg,1
./corpus-26000/14314.jpg,1
./corpus-26000/1260.jpg,1
./corpus-26000/0769.jpg,1
./corpus-26000/20426.jpg,1
./corpus-26000/11220.jpg,1
./corpus-26000/3723.jpg,1
./corpus-26000/9501.jpg,1
./corpus-26000/12034.jpg,1
./corpus-26000/22727.jpg,1
./corpus-26000/22398.jpg,1
./corpus-26000/21472.jpg,1
./corpus-26000/21136.jpg,1
./corpus-26000/17097.jpg,1
./corpus-26000/14454.jpg,1
./corpus-26000/12423.jpg,1
./corpus-26000/19833.jpg,1
./corpus-26000/1276.jpg,1
